cid_model,pid_model
19436,6014
20033,25
15880,17509
147815,12352
55003,13783
9300,9817
158490,6552
31718,7342
137311,157
32890,16236
134579,4301
62970,17342
142682,1425
5425,3103
50492,8220
53896,17787
111016,17899
43621,2859
76594,16978
97771,9123
179567,16215
92217,6138
117392,8077
181989,17609
76594,1215
37661,7769
54770,9504
131279,4282
79963,17835
139448,11770
1083,9619
11931,5105
53896,2583
23127,8137
18087,4122
61239,5371
159403,13375
156097,10027
58447,8249
80045,17579
77238,13914
17583,14543
85093,7559
127685,13971
7108,16299
94897,5728
74153,4783
96032,8181
174610,10587
48235,12134
32890,7320
48235,7445
124784,14134
179567,3317
75325,8759
23969,3737
178121,13908
69552,600
128164,8817
128164,3399
151268,15769
156643,5850
144522,283
173752,6620
37709,17501
164680,6735
48235,3378
128164,12746
31718,7014
56963,4451
17302,10301
179600,5593
120404,3602
29458,8451
146575,1083
127685,17081
150372,17605
37411,8124
173752,2173
28229,5104
144522,11890
6952,17335
60295,4167
60840,3280
170564,14668
32662,6881
70330,236
58259,1510
11931,18288
146575,8524
80233,13051
125625,12637
51110,14154
103112,5559
89934,7046
117229,14817
6606,9838
51110,6559
106681,8447
17302,1831
176054,197
133183,16124
140540,5535
136269,13960
51159,9014
145654,3593
144707,2836
17302,2852
61325,17839
72731,1111
62482,17398
7108,17416
77238,1534
92217,14729
123369,12175
4417,8495
27376,13682
54770,14495
144825,4524
173752,11013
56121,18049
139582,14849
91173,16124
26085,13568
62482,190
19589,12630
47250,1548
156097,6689
92860,6753
52228,1961
59499,1485
28229,6289
144707,8751
173752,15872
82408,2825
7845,9166
4606,7533
66800,13745
51159,16281
9400,2637
117229,11611
62482,6066
179940,14778
176251,5466
130461,2591
18087,8795
76594,9299
146163,12634
180767,9061
119536,15702
181989,7729
116287,15131
111931,4837
32896,3550
165885,13114
159403,11535
108028,13050
6511,17044
118044,4265
117392,17110
81597,4972
42865,10573
10558,8519
79963,2213
150372,17737
11931,10739
51110,2077
32662,13226
47250,1751
134046,9822
161127,10764
166151,8549
164353,15686
1083,15620
115872,9086
56416,2076
72731,3359
97096,9141
68527,3294
169321,6496
10490,3842
85089,17408
117026,14181
176054,17413
118203,954
91173,8806
53896,12403
36777,2988
167414,14884
126649,3114
97771,10194
64576,17677
1083,13286
164036,240
20033,1738
111016,9061
56963,2654
176054,9239
76594,8491
856,15292
164353,18224
139785,10628
117392,5674
50492,3180
50492,484
132740,14143
61239,2543
134046,13438
137311,11817
37411,2501
161127,3035
168538,282
102070,1765
147815,7115
42369,9379
59499,11710
128864,12924
179940,8447
62482,17672
142682,11016
25558,8115
132740,2577
80233,5662
10490,1605
6606,6765
117229,5483
147969,6559
12061,15907
60295,3231
92217,16182
121711,11121
29703,10323
71668,4345
29703,7586
4606,5009
115872,18112
141042,15555
132740,17238
178121,6907
31493,17745
16057,9852
4822,10179
61583,6515
47250,3551
12061,8056
146575,427
133183,9705
9400,11896
1083,17632
27376,7225
92860,3775
51159,5371
27963,3169
173752,4674
57815,15794
139582,13192
164084,1789
19436,13045
117229,13287
113974,11141
32890,16971
19589,3792
179600,8133
66704,8502
135479,16110
146058,9395
54802,7095
60840,13918
9300,6641
146575,11313
92860,4796
136269,10049
53896,10277
74355,7911
56963,3103
61180,3905
15007,7876
73011,6665
159403,2556
143122,4207
176054,4798
17315,11340
117799,1578
121711,1841
620,17651
168763,15415
27376,15805
7108,1334
48235,16798
48235,12903
97096,17903
91059,3948
182827,7090
128864,9920
147815,5625
79645,2696
144522,16799
144522,12453
5425,7383
142682,10998
42369,17736
59499,11890
118044,14142
116168,4724
75325,1527
6952,13397
886,16854
12508,12599
179600,17362
127865,11173
31718,15375
106501,4732
124784,10926
38782,11257
174610,12007
137311,13943
169866,3448
20033,3900
150372,12507
9449,18270
38336,3812
173996,3269
181989,3510
147815,11187
150372,12373
158490,11665
146575,13524
32662,17795
55003,8518
181989,12764
147969,13465
145654,12414
28229,16751
156643,4288
15007,13232
74779,15799
179567,6594
111016,7147
62482,3833
115988,462
128864,18293
32662,9444
43143,13638
127685,8980
32662,9468
140540,17930
151008,1408
80233,7826
57815,5799
168763,9713
42865,4361
117026,1052
77993,1458
61239,7149
116391,4192
144522,8759
126095,105
152780,14976
85089,3265
117799,12394
165885,16786
139448,11351
125625,12280
139448,3762
166151,15308
139785,16892
66704,17290
117026,18289
29458,14598
101402,6228
74779,9816
23127,1184
19589,18049
65424,14128
620,7529
118044,3404
127685,15636
10490,3442
168538,2855
159403,17690
117392,743
118044,1676
119536,11446
68195,17910
146488,17311
88743,10285
42865,15339
118667,11509
173752,14472
61583,7647
91173,16149
75889,5137
111016,17820
137311,12509
42865,12071
133183,11778
102228,15583
117229,1942
23127,11753
18087,13320
118667,17862
167414,12287
115872,14817
111931,3661
174805,10547
179940,8927
85089,6156
102070,2306
43143,13745
96032,5446
104856,5603
74779,11917
61239,17114
15007,5399
156643,12501
38336,1435
54770,13444
36777,2638
131279,17406
137311,13700
115988,9170
117026,15481
151008,3030
27963,10182
117229,7316
102228,3035
169866,1704
53896,5497
174805,9544
54802,15961
620,11549
61180,9763
15007,10312
73011,11273
886,9888
17302,5966
74153,2375
53584,4508
64576,15130
57893,5710
144522,10628
131279,8243
105545,17803
126649,10598
135479,3051
44355,7656
180767,5361
31493,223
21912,1286
179567,16434
113974,6606
113974,9802
44355,9225
8970,8903
53584,3874
43143,2062
128041,13679
38782,2187
77238,8556
134046,13220
37661,9822
121597,12708
167414,12317
58447,6770
56963,17811
60840,16166
38336,14911
176054,14191
26085,7057
59499,6166
144825,2024
9995,9650
82408,7351
130461,11534
37709,15612
176563,2891
12061,11330
53511,10662
4606,2507
4822,3087
79645,18052
104346,6180
26808,8238
65585,2475
20033,9735
76594,5767
50492,8009
10558,2962
9995,199
146488,9654
103240,7513
130461,17034
26085,15450
104346,16136
52695,15625
176251,4935
143122,5167
68195,11745
142682,8479
37661,11908
164084,5261
102228,18277
37661,2988
158490,5515
6511,3004
125625,5217
7845,1293
60840,12688
97995,890
9400,14518
99161,5725
4417,3955
52695,7322
10558,805
886,3518
97096,6249
141303,15555
146058,11731
81597,16049
173996,15926
179567,14993
146163,12633
77238,11072
58259,248
125625,8806
42369,7235
126649,4866
5427,1601
135479,7507
117799,10870
21912,997
179940,11632
4606,13049
103112,16550
37411,7176
159403,10440
161127,9558
165885,17798
50492,6117
9400,13502
856,4633
92217,1534
106501,248
101402,2668
53511,33
120404,1022
54802,13945
23969,9774
32890,11898
4417,9321
57822,2804
117229,10074
80045,9210
56121,15695
4387,10237
89934,16747
111016,11141
79645,10850
8970,10352
117799,13684
28058,299
139785,9832
143122,13410
127422,2727
97995,10393
60530,13725
135534,5050
11931,1851
66704,9422
18101,11605
108028,17626
159403,16112
17315,6446
169321,3421
140540,6929
620,8890
145654,14575
52695,13111
79918,18300
102228,8616
146488,15651
79963,6252
32896,15701
169581,8964
17302,11972
117799,1443
27963,6513
18087,6462
126095,12210
47250,14921
61180,14900
37411,9605
176054,1651
111931,2570
8970,17544
173747,7974
36777,5531
29703,3346
74153,7962
66704,9294
63684,11734
118044,7936
60840,8683
85089,12216
139785,9828
77238,6752
119536,14559
62482,17664
135479,10447
130461,12956
10490,5269
130461,7674
156097,7880
103240,17213
7845,10284
181989,11211
170564,7289
99161,8506
82408,13136
118203,6696
128164,1124
48235,3706
165979,2228
133163,9158
80045,12032
53511,6297
31718,5493
151268,11831
115872,13482
7845,1476
153625,5161
66704,13546
54802,15210
7108,15705
79918,1208
26085,5709
69552,15982
124784,13787
85089,7616
151325,11093
66800,2839
118667,2213
164084,13742
71668,14478
105545,10915
121597,16707
117392,872
167414,12124
6952,14544
31718,3331
161127,6325
62970,9696
117799,7444
12508,6596
61180,8737
141042,9559
145654,15216
10490,12466
169866,4397
25558,4232
9300,7930
143122,15288
118667,2300
15007,2270
134046,17222
43621,9397
54802,15557
6952,15679
116168,16926
164353,12897
167015,7382
117799,1107
168763,18017
146163,5992
121711,14241
147815,3974
174805,16390
151008,15319
17302,2626
23127,9513
147815,15765
143122,10201
29703,1168
91173,12560
9995,6627
160027,16141
36777,8574
156097,4122
173996,8837
85089,17609
4387,16681
116287,10097
60840,11269
53896,16053
4387,405
156643,2355
127865,1098
47250,7944
179567,1228
77993,15274
57815,4714
58259,12379
179600,16762
160027,7436
38336,5261
68527,6591
141303,11957
134579,8182
108028,10805
9995,8016
161127,16824
28058,3111
19589,9266
26085,13909
19589,5312
94897,10629
9995,6789
7845,304
64576,9825
179600,6689
11931,6939
146575,7278
